nome_processo,"Ecotoxicity, freshwater impact","Human toxicity, cancer impact",Climate change impact,"Human toxicity, non-cancer impact","Resource use, fossils impact","Resource use, minerals and metals impact",Water use impact,Land use impact,"Eutrophication, freshwater impact",EF-particulate Matter impact,Photochemical ozone formation - human health impact,Acidification impact,"Eutrophication, terrestrial impact",Eutrophication marine impact,Ozone depletion impact,"Ionising radiation, human health impact",categoria
"Pea, hulls (from meal)",1.9345928004371865e-08,4.984807175022648e-11,2.0284825498985208e-10,2.8607236018181403e-10,2.0677446452223706e-10,3.107277382724971e-11,1.7035132281341696e-09,8.931758301814165e-10,2.931670930779124e-10,1.2830832170110112e-10,3.321832537295901e-10,3.311772488483112e-10,2.7755620009602874e-10,2.780503401001733e-10,2.567549567465961e-09,6.324459453875064e-10,Agricoltura & cereali
"Pea, hulls (from protein-concentrate)",1.9345928004371865e-08,4.984807175022648e-11,2.0284825498985208e-10,2.8607236018181414e-10,2.0677446452223706e-10,3.107277382724971e-11,1.7035132281341696e-09,8.931758301814165e-10,2.931670930779124e-10,1.2830832170110112e-10,3.321832537295901e-10,3.311772488483112e-10,2.7755620009602874e-10,2.780503401001733e-10,2.567549567465961e-09,6.324459453875064e-10,Agricoltura & cereali
"Broad bean, hulls",6.239337634795964e-09,3.617892084303533e-11,1.7685692383456929e-10,2.47444497532373e-10,1.1073409564542963e-10,6.193364368824596e-12,1.8468210463697925e-10,6.556792551623009e-10,2.0096157479033798e-10,7.501139266345353e-11,1.7411463736435071e-10,1.5735870746032518e-10,1.3267501087675032e-10,1.5290555958561414e-10,1.3875508357684818e-10,3.43025159206622e-10,Agricoltura & cereali
ramie fibre,1.2520713191984497e-08,1.159905134915111e-09,2.309526610144034e-09,5.489309620233306e-09,2.4583509055203914e-09,1.781499581435862e-09,4.641613550010385e-09,1.5453487111122439e-09,2.25200302806409e-09,6.369467930543138e-09,5.004523199659456e-09,9.210406739655894e-09,6.598099058156338e-09,3.998396671334229e-09,1.4705693383564984e-07,2.2270961835253208e-09,Tessile & fibre
"Fused expanded polypropylene beads, virgin",3.865032246625441e-09,5.334795173782029e-10,1.4572834022031406e-09,4.3038616672604457e-10,6.211393619681373e-09,7.606990405863353e-11,1.7209667800296307e-09,2.304730419066816e-11,3.6908415431749726e-11,1.5154686540561088e-09,1.782381784988379e-09,2.5412067679087597e-09,1.1928343368542261e-09,1.277571358860966e-10,4.528386364381932e-11,2.45216340086005e-09,Plastica & polimeri
PP granulates,2.44953135809638e-09,3.8154183695862515e-10,9.090751849020348e-10,3.238766013522717e-10,5.171349935354663e-09,4.5734566641875676e-11,7.902438828459726e-10,1.1710139721097428e-11,3.3185337360774e-11,2.067910407459778e-10,1.1065608278910186e-09,1.0075134549063155e-09,4.5986685650504193e-10,6.539930638339579e-11,6.21669343609375e-11,2.1648866769403495e-09,Plastica & polimeri
Polybutylene Terephthalate (PBT) Granulate,4.293078542714301e-09,1.9550272751664527e-09,4.890842785470728e-09,1.3803148230075246e-09,1.6961116502957357e-08,2.1197556444269993e-10,4.133264025138828e-09,3.222423726309468e-11,7.681611948004467e-11,4.341003712385785e-09,5.67390456128906e-09,6.80589478250243e-09,2.967526485198684e-09,4.025222157750653e-10,2.438800598874992e-11,4.5232446045147845e-09,Plastica & polimeri
Crude soybean oil (pressing),1.74975729253341e-07,1.1799927769379945e-09,2.348347561549654e-08,6.788463487083799e-09,2.9076145703415077e-09,3.1856413648100867e-10,6.700770745386661e-09,1.2769961079680752e-09,9.072318005915876e-09,4.171341291041846e-09,7.666439928905519e-09,1.2678908983706171e-08,1.0617938950894846e-08,3.816556318552724e-09,4.813211187503511e-09,2.0396578424087308e-09,Agricoltura & cereali
Rapeseed expeller (pressing),1.3987135089611129e-08,9.264681109303325e-11,3.2843459415290333e-10,5.031240102912206e-10,2.001790079595986e-10,3.7035367023026966e-11,2.2118346244925818e-10,7.285947047588808e-10,2.9990569675079813e-10,1.6151884314512117e-10,3.3516008920205303e-10,5.23571901044171e-10,4.4485414388219855e-10,4.85959908017198e-10,2.893434462261232e-09,2.5302861355185494e-10,Agricoltura & cereali
Glass fibre scrim,1.5242593410290148e-09,3.515455000154398e-09,1.9266846750744025e-09,7.02682820894124e-10,4.672593920916836e-09,1.7067960013555337e-10,1.557020518974167e-09,2.8550326690868878e-11,8.234343610518507e-12,1.2727886515222492e-09,2.442941258604779e-09,4.060646310663886e-09,1.4646099977648167e-09,1.9663100294785713e-10,2.0913015694981096e-11,1.6456088219563105e-09,Tessile & fibre
Aluminium ingot mix (high purity),2.9229707979959853e-08,7.653276835467662e-10,4.019497460440204e-09,8.060268775637368e-10,7.876455270084418e-09,1.0181516316795181e-09,1.730205904089509e-08,6.197788304059152e-11,9.27222685097218e-12,1.8082945952055968e-09,3.3257117312090834e-09,6.646563198581659e-09,1.9802889540079693e-09,2.6608679604119886e-10,1.4201065322302963e-09,4.601466605165138e-08,Metalli & minerali
Citric acid production,1.920616157466373e-09,1.1753638382111825e-09,3.1547170010316976e-09,1.3728469268375494e-09,6.273843247202274e-09,2.9447085992380453e-09,1.2696322672495482e-07,1.0075183146995602e-09,8.433091485831928e-10,1.74293259994706e-09,2.775067436522926e-09,5.95688058039016e-09,3.7023821071228345e-09,1.175368331307743e-09,5.42563573941841e-09,1.5597529129190422e-08,Chimica & additivi
Oat husk meal,5.66551352934864e-09,1.3619749503819637e-10,6.293740783914709e-10,7.417659020797287e-10,5.400536287909393e-10,7.282631373136131e-11,1.8059293090186345e-08,1.3241812775781173e-09,5.650944360596419e-10,4.073931858862163e-10,9.878231222937212e-10,1.149850057713624e-09,9.991362465205255e-10,8.085417363989482e-10,1.2986538055730324e-09,6.013310629444909e-10,Agricoltura & cereali
Foreground elementary flows of Potato starch dried production,0.0,0.0,0.0,0.0,0.0,0.0,-3.604514983336557e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agricoltura & cereali
"Citric acid production, elementary exchanges",9.521677281252763e-11,0.0,0.0,1.1205940546589695e-14,0.0,0.0,1.22336342585405e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chimica & additivi
Aggregated inputs for Rice brokens production,1.2224951019929313e-06,6.950554993731039e-09,4.1390484489687155e-08,3.784361414891668e-08,2.484963814265445e-08,2.4665140649243707e-09,1.980516651864965e-08,6.630262698030943e-10,2.665365887683263e-08,8.420687781241672e-08,4.3967167509302974e-08,1.6036718102939325e-07,1.293068190993544e-07,3.776321257654702e-08,1.2591859688277767e-08,6.98635546535295e-09,Agricoltura & cereali
Whey protein concentrate,1.785983437864435e-08,9.87290047128138e-10,5.894221682785039e-09,2.1920623844478463e-09,3.582635966903171e-09,1.488623009988303e-10,9.558342820590657e-09,2.2502049558571893e-09,1.6014684149858185e-09,7.955234908450004e-09,7.842975922631038e-09,3.310484648426787e-08,2.748731382145034e-08,5.153106105853176e-09,3.398657390535415e-09,6.0984866825884005e-09,Metalli & minerali
n-Butanol,2.417938773644991e-09,3.6369501927219443e-10,1.2892630911421134e-09,4.508304495986924e-10,5.309383773206559e-09,6.430769071760982e-11,2.207592639630485e-10,1.0278019305217596e-11,4.904327775986147e-12,1.7572185601622099e-10,7.342391816267571e-10,8.672815589824646e-10,3.5646136195457825e-10,4.8758876663513395e-11,1.8275577817099035e-11,1.5263208045580545e-09,Altro
Expanded Polystyrene (EPS) for bulk-transport of fresh fish on ice,1.5066474558822714e-09,5.771259273523185e-10,1.3617845141353305e-09,1.288448559520036e-10,4.788802991601416e-09,5.142608858365521e-11,9.459610392237522e-10,1.616331754502096e-11,8.94592761108652e-12,2.0611813271603601e-10,1.0332357876483618e-09,9.010381770514754e-10,4.976648458080865e-10,6.685031457097125e-11,3.920046819745785e-11,1.9043724925033135e-09,Trasporti & veicoli
Plastic slip-sheet,1.491773885577092e-09,5.678526604607162e-09,6.409567251576236e-10,2.346504707072326e-10,3.120356823752689e-09,4.732051380719488e-11,2.9861186562186103e-09,1.472410569194113e-11,2.304343172605444e-11,1.5822045998634524e-10,1.0372691458973738e-09,7.003967212485678e-10,3.478988087797365e-10,4.904949975612854e-11,1.0071194246563128e-10,3.274836972341706e-09,Plastica & polimeri
Foaming,1.2662863473341012e-09,4.749498173960952e-11,3.616006180328176e-10,6.059821365639878e-11,8.405464264158846e-10,4.0759097919255e-11,4.399850436758503e-10,2.1217502743794307e-11,4.787658953674775e-12,1.920113695839583e-10,3.6872521473651507e-10,7.622399015443946e-10,5.542492786340177e-10,3.8774442660559125e-11,7.654882516947792e-11,2.9307619369852603e-09,Plastica & polimeri
"Polyethylene (PE), bio-based, wheat",5.287016023701565e-08,1.7146958504132855e-09,2.6132479926836107e-09,2.8623278002744193e-09,3.5446296891675317e-09,8.244773603853963e-09,2.228315802234085e-09,9.282413928995855e-10,2.694014093719111e-09,5.620571244830681e-09,6.768136782866019e-09,1.5432421634612348e-08,1.1486462293661124e-08,3.4886943132236794e-09,1.0730270453206323e-08,1.4214988604923925e-09,Agricoltura & cereali
Silicon mix production,6.26080788523965e-09,1.2133374178447197e-08,1.1757329485810726e-08,1.0885933272146728e-09,2.2090944744502687e-08,1.917394378305848e-09,1.1068578890371289e-07,1.0381200155317583e-09,2.4835475232713683e-10,1.204138758236892e-08,1.5530796564435836e-08,2.680688562682516e-08,8.422410787450737e-09,1.1337049160482053e-09,3.9750544652679257e-07,6.01277628377033e-08,Metalli & minerali
"Silicon mix production, black box",6.26080788523965e-09,1.2133374178447197e-08,1.1757329485810726e-08,1.0885933272146728e-09,2.2090944744502687e-08,1.917394378305848e-09,1.1068578890371289e-07,1.0381200155317583e-09,2.4835475232713683e-10,1.204138758236892e-08,1.5530796564435836e-08,2.680688562682516e-08,8.422410787450737e-09,1.1337049160482053e-09,3.9750544652679257e-07,6.01277628377033e-08,Metalli & minerali
End of life of Connector Peripheral Component Interconnect (PCI) bus,1.6673128660554642e-10,1.147030685549822e-10,7.545439785618312e-10,4.926259386657825e-10,1.0214988659684499e-09,3.5494289815928235e-11,1.7263901815720012e-09,1.933778795909364e-11,3.664197538240695e-12,8.053944944476347e-11,4.0845659300434926e-10,3.441180509537239e-10,3.297413214834977e-10,4.242769112684225e-11,2.2715786189289013e-12,8.551899492716764e-10,Elettronica & componenti
Aluminium ingot (magnesium main solute),2.9104450425948125e-08,6.870370325763328e-10,3.7221289691699855e-09,7.547688584445159e-10,7.2884355337854984e-09,1.765116146645328e-10,1.6674750443739308e-08,2.7545463216821813e-11,5.170893986083708e-12,2.0191477484700018e-09,3.335437497034187e-09,6.821701003146857e-09,1.9991148908614377e-09,2.684446053589858e-10,1.323863594576468e-09,4.2543064873320006e-08,Metalli & minerali
Aluminium ingot (manganese main solute),2.9102270916221505e-08,6.85011526951512e-10,3.7056556672751874e-09,7.474447633134754e-10,7.286441065901399e-09,1.7627302462878658e-10,1.6685388784683168e-08,2.7534452237757944e-11,5.168342823515012e-12,2.004703348518438e-09,3.3180121504764925e-09,6.768705804669978e-09,1.9888761094201494e-09,2.6707404512074786e-10,1.3238469129425435e-09,4.254235687454144e-08,Metalli & minerali
"End of life of Thin small outline packages (TSOP) semiconductor, copper frame",1.726103181022462e-10,1.1480685605606203e-10,7.32616571652878e-10,4.944676147708886e-10,1.033373023556235e-09,3.571151030687374e-11,1.6537535437703722e-09,1.9351666678342598e-11,3.70653934770624e-12,7.750190999240462e-11,4.041506048388364e-10,3.202510950730831e-10,3.2548776444274367e-10,4.203011887008916e-11,2.4256616532179593e-12,1.0231844420259536e-09,Metalli & minerali
Aluminium ingot (silicon and magnesium main solutes),2.8629626954783686e-08,6.80912684580495e-10,3.6867136556380224e-09,7.538911487718302e-10,7.196978765478076e-09,1.749233512372762e-10,1.6391902599792858e-08,2.7262309521935954e-11,5.14425602784592e-12,1.9996862754779737e-09,3.2962349760705978e-09,6.76551042794016e-09,1.974315756332907e-09,2.6510382983028487e-10,1.3015565060518826e-09,4.1836632921768194e-08,Metalli & minerali
Aluminium ingot (zinc main solute),2.5768213819803364e-08,6.409411093450504e-10,3.456533449496528e-09,6.995303928078288e-10,6.8341051019891086e-09,1.6789441204825217e-10,1.4732587772337846e-08,2.5698519457039235e-11,5.061624734844925e-12,1.9107046791805955e-09,3.1755950118788597e-09,6.363143476169866e-09,1.9070292723556566e-09,2.559463930901824e-10,1.1641175053900017e-09,3.75083096515258e-08,Metalli & minerali
Aluminium ingot (copper main solute),2.66994661643357e-08,6.470751432579485e-10,3.4661204367636897e-09,7.144240977245865e-10,6.823446415958098e-09,1.694810155110425e-10,1.5297563229988466e-08,2.615957055903966e-11,5.0429227459286655e-12,1.9248022379938987e-09,3.171514596163376e-09,6.425567108139172e-09,1.9045995675061003e-09,2.556889723967142e-10,1.2110756930572709e-09,3.897148873650085e-08,Metalli & minerali
"Polypropylene (PP), bio-based, wheat",4.9735620793180115e-08,1.4209221866921005e-09,2.7895573835553335e-09,2.737944635058411e-09,3.65089188351693e-09,8.725565921101621e-09,2.731714923564393e-09,8.714001932241087e-10,2.541576584936647e-09,6.569999729113535e-09,8.794579683540443e-09,1.6896132226584467e-08,1.2154838489625494e-08,3.4438813995016393e-09,5.9489821747281746e-08,2.8205077692363498e-09,Agricoltura & cereali
Polyester resin,5.81994914708358e-09,1.8802284506636563e-09,3.4656917481971206e-09,6.467526327142235e-10,1.1917027403453908e-08,2.547400206609784e-10,3.875867489703606e-09,3.4450233381893075e-11,6.487340248906204e-11,2.4535831882762917e-09,5.181259953712418e-09,5.164123038962164e-09,2.6283278642061792e-09,3.5464797679780224e-10,4.855062360106698e-11,4.638802408014858e-09,Plastica & polimeri
"Plastic Film, PP strapping",1.4777597593821257e-09,2.293653412166299e-10,6.231025802383807e-10,1.9664723065923279e-10,3.2085600394557488e-09,4.241985796254837e-11,5.572870781521341e-10,1.2098026500042e-11,2.0351299713962518e-11,1.4849425334534513e-10,7.22139416413047e-10,6.836575132047376e-10,3.2165709283453105e-10,4.5421091938627606e-11,7.556635558976913e-11,2.6284740940099916e-09,Plastica & polimeri
Sugar beet,1.4298338240700673e-08,1.5411692465103262e-10,6.246261930564992e-10,8.599252500553434e-10,4.377382515407335e-10,3.70438263128455e-11,2.405051318182679e-08,1.4450964840471579e-09,1.1150593254744496e-09,4.5598288216028243e-10,1.0013207274871326e-09,1.037236404260994e-09,9.583757098178357e-10,1.5826416244840049e-09,1.1953909056969792e-09,3.0336057840393446e-10,Agricoltura & cereali
Sugar beet molasses,1.5890436369039595e-08,3.039684882219415e-10,1.0933151916424002e-09,8.686780701471188e-10,1.7237098974045703e-09,1.0211268329160826e-10,3.701236820681082e-08,1.1723187978651295e-09,9.37066796490145e-10,9.362375994024364e-10,2.313194439077421e-09,2.5282720343647196e-09,2.000091755763087e-09,1.352102887181273e-09,1.795191525562278e-09,9.030141894030396e-10,Agricoltura & cereali
HDPE granulates,2.5014483786807417e-09,7.469559308408462e-10,1.0161204447532e-09,2.3183046930964247e-10,5.406993671686139e-09,8.030628785104984e-11,-1.1999306963345104e-09,1.4073319073166561e-11,5.58137808678058e-11,2.416054052029252e-10,1.2872265463292374e-09,1.1167188186844037e-09,5.321486956453009e-10,7.723624985788745e-11,7.47359653169505e-11,2.360605760299349e-09,Plastica & polimeri
Nitrile compounds production,2.8939642420910704e-08,7.535666469074905e-09,5.5307729874268055e-09,2.166058553015832e-09,1.2677212860060985e-08,9.544380547503106e-09,-7.167873905706135e-08,1.7006515333857867e-10,1.9175962968239525e-09,4.177094256201896e-09,5.878126126351915e-09,1.5274914775134655e-08,3.187432257905988e-09,1.6074324036900997e-09,0.00011937405372613233,2.5195887242943465e-08,Chimica & additivi
Steel hot dip galvanised,9.820141657164696e-10,5.350829087819384e-10,3.4610710551179094e-09,1.6792524746102002e-09,4.344276136480744e-09,7.583210635300916e-08,1.1579562412422255e-09,5.05283403257585e-11,1.5970846726066996e-11,3.918686100576501e-09,3.5465216169642567e-09,4.747298937647295e-09,2.012674271517965e-09,2.725390966998346e-10,3.5943559724713925e-11,2.3180613937976974e-09,Trasporti & veicoli
Foreground elementary flows of Soybean meal (solvent) production,3.677219505117102e-09,5.454879459797841e-10,0.0,2.4669086708838083e-09,0.0,0.0,2.9353161049502604e-07,0.0,0.0,0.0,2.8280538422902454e-07,0.0,0.0,0.0,0.0,0.0,Agricoltura & cereali
Foreground elementary flows of Soybean hulls (solvent) production,4.5457532350407135e-14,3.169138393491846e-10,0.0,1.433207651929591e-09,0.0,0.0,2.7795118438072916e-07,0.0,0.0,0.0,1.6430232925433526e-07,0.0,0.0,0.0,0.0,0.0,Agricoltura & cereali
Foreground elementary flows of Crude soybean oil (solvent) production,3.677219505117102e-09,5.454879459797841e-10,0.0,2.4669086708838083e-09,0.0,0.0,2.8552778891407535e-07,0.0,0.0,0.0,2.8280538422902454e-07,0.0,0.0,0.0,0.0,0.0,Agricoltura & cereali
Foreground elementary flows of Crude rapeseed oil (solvent) production,5.921638322373887e-08,5.744063338203971e-10,0.0,2.5976888691223838e-09,0.0,0.0,3.0326888304861724e-08,0.0,0.0,0.0,2.977979717734826e-07,0.0,0.0,0.0,0.0,0.0,Agricoltura & cereali
Foreground elementary flows of Sunflower seed meal (solvent) production,5.6821915438008915e-14,3.9614229918648084e-10,0.0,1.7915095649119888e-09,0.0,0.0,2.643642449384848e-07,0.0,0.0,0.0,2.0537791156791907e-07,0.0,0.0,0.0,0.0,0.0,Agricoltura & cereali
Foreground elementary flows of Crude sunflower oil (solvent) production,5.6821915438008915e-14,3.9614229918648084e-10,0.0,1.7915095649119888e-09,0.0,0.0,2.643642449384848e-07,0.0,0.0,0.0,2.0537791156791907e-07,0.0,0.0,0.0,0.0,0.0,Agricoltura & cereali
Foreground elementary flows of Rapeseed meal (solvent) production,5.921633492511075e-08,2.376853795118885e-10,0.0,1.0749057389471933e-09,0.0,0.0,7.918276564105335e-08,0.0,0.0,0.0,1.2322674694075143e-07,0.0,0.0,0.0,0.0,0.0,Agricoltura & cereali
"PET granulates, amorphous",1.939455505520458e-09,9.966810043299586e-10,1.545313227480136e-09,1.2780723014750022e-10,5.762384251305241e-09,9.323308828392401e-08,3.1019315077461464e-09,1.7492389242567156e-11,1.4754054294533828e-11,5.217818079798167e-10,1.3324541052554543e-09,1.3168469857071726e-09,7.099475498472763e-10,9.576107491413827e-11,1.2615704866382816e-11,2.708276073453632e-09,Plastica & polimeri
"PET granulates, bottle grade",1.9394551852475352e-09,9.96680865851562e-10,1.5453127066890628e-09,1.2780715753381302e-10,5.7623831901518816e-09,9.323308697726407e-08,3.101930519910533e-09,1.7492335781889646e-11,1.475404784028198e-11,5.217814757796915e-10,1.3324530366776119e-09,1.3168459642393042e-09,7.099468465579029e-10,9.57609805185722e-11,1.261555629750949e-11,2.7082707058296575e-09,Plastica & polimeri
